gkg_record_id,date,source,document_url,headline,phase1_label,authoritative_label,previous_label,change_reason,policy_basis,notes,audit_version
20240113003000-1491,20240113003000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/hcltech-beats-peers-wipro-lags/articleshow/106791433.cms,"HCLTech beats peers, Wipro lags - Times of India",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113003000-596,20240113003000,livemint.com,https://www.livemint.com/companies/company-results/infosys-q3-fy24-results-live-profit-falls-by-7-29-yoy-11705096955470.html,Infosys Q3 FY24 Results Live: profit falls by 7.29% YOY,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113003000-1110,20240113003000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/record-high-sensex-nears-73k-as-infy-tcs-stocks-rally/articleshow/106791609.cms,"Record high: Sensex nears 73k as Infy, TCS stocks rally",DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113010000-832,20240113010000,indiatimes.com,https://economictimes.indiatimes.com/epaper/delhicapital/2024/jan/13/satet-front/its-not-so-bad-d-st-indices-soar-to-fresh-highs/articleshow/106787844.cms,IT's Not So Bad: D-St Indices Soar to Fresh Highs,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113011500-1044,20240113011500,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/top-four-it-firms-report-50000-fall-in-headcount-over-last-year/articleshow/106784610.cms,"it hiring: Top four IT firms report 50,000 fall in headcount over last year",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113011500-37,20240113011500,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/q3-results-hcltech-bucks-trend-wipros-woes-continue/articleshow/106782686.cms,"it results: Q3 results: HCLTech bucks trend, Wipro's woes continue",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113020000-T1258,20240113020000,livehindustan.com,https://www.livehindustan.com/national/story-narayan-murthy-used-to-work-80-90-hours-a-week-till-retirement-himself-revealed-9194785.html,"Narayan Murthy used to work 80-90 hours a week till retirement himself revealed - India Hindi News - रिटायर होने तक सप्ताह में 80-90 घंटे काम किया करते थे नारायण मूर्ति, खुद किया खुलासा, देश न्यूज",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113021500-508,20240113021500,zawya.com,https://www.zawya.com/markets/equities/abu-dhabis-lunate-capital-launches-shariah-compliant-india-etf-pu9989hb,Abu Dhabi's Lunate Capital launches Shariah-compliant India ETF,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113023000-T545,20240113023000,almontasaf.net,https://www.almontasaf.net/news96700.html,إطلاق صندوق شيميرا ستاندرد آند بورز الهند شريعة المتداول,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113024500-869,20240113024500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/its-not-so-bad-dalal-street-indices-soar-to-fresh-highs/articleshow/106796114.cms,information technology shares: IT's not so bad: Dalal Street indices soar to fresh highs,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113024500-296,20240113024500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-rally-as-third-quarter-numbers-lift-the-gloom/articleshow/106795031.cms,IT stocks: IT stocks rally as third quarter numbers lift the gloom,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113024500-291,20240113024500,indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/new-age-firms-ride-market-surge-in-buoyant-week-and-other-top-tech-startup-stories-this-week/articleshow/106793894.cms,"New-age firms ride market surge in buoyant week; and other top tech, startup stories this week",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113024500-959,20240113024500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/by-deal-count-it-companies-may-perform-better/articleshow/106795419.cms,"IT companies: By deal count, IT companies may perform better",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113031500-T462,20240113031500,saamana.com,http://www.saamana.com/vibrant-gujarat-summit-5-crore-investment-every-hour/,"गुजरातवर गुंतवणुकीचा वर्षाव, दर तासाला पाच कोटींची गुंतवणूक",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113034500-T75,20240113034500,sakshi.com,https://www.sakshi.com/telugu-news/business/sensex-rises-847-pts-nifty-21900-1916695,ఐటీ షేర్ల అండ.. కొత్త శిఖరాలు,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113034500-T36,20240113034500,tarunbharat.com,https://www.tarunbharat.com/6106-crore-to-infosys-and-11097-crore-to-tcs/,"6,106 crore to Infosys and 11,097 crore to TCS",DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113040000-263,20240113040000,moneycontrol.com,https://www.moneycontrol.com/news/technology/headcount-in-indias-top-3-it-firms-drop-by-over-16000-in-q3-hcl-tech-bucks-trend-12044691.html,"Headcount in India's top 3 IT firms drop by over 16,000 in Q3, HCL Tech bucks trend",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113040000-74,20240113040000,dailyexcelsior.com,https://www.dailyexcelsior.com/sharp-it-stocks-rally-lifts-markets-to-new-lifetime-high-sensex-soars-nearly-850-pts/,Sharp IT stocks rally lifts markets to new lifetime high; Sensex soars nearly 850 pts,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113040000-1093,20240113040000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/daily-voice-this-fund-manager-believes-it-could-be-a-good-value-pick-now-with-strong-expectations-of-recovery-in-coming-quarters-12044701.html,Daily Voice | This fund manager believes IT could be a good value pick now with strong expectations of recovery in coming quarters,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113041500-T920,20240113041500,bhaskar.com,https://www.bhaskar.com/business/news/wipro-q3-profit-and-revenue-third-quarter-result-132432279.html,"Wipro releases Q3FY24 results| profit and revenue | विप्रो और HCL ने Q3FY24 के नतीजे जारी किए: तीसरी तिमाही में विप्रो का नेट प्रॉफिट 12% कम होकर ₹2,700 करोड़ रहा, HCL टेक को ₹4,350 करोड़ का मुनाफा",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113041500-T942,20240113041500,bhaskar.com,https://www.bhaskar.com/business/news/business-events-today-share-market-all-time-high-petrol-diesel-gold-silver-retail-inflation-132432987.html,"Business events today, Share Market all time high, petrol diesel, gold silver, retail inflation | दिसंबर में रिटेल महंगाई बढ़कर 5.69% हुई: सेंसेक्स 72,720, निफ्टी 21,928 के ऑल टाइम हाई पर; मुकेश अंबानी फिर बने भारत के सबसे अमीर कारोबारी",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113043000-751,20240113043000,businesstoday.in,https://www.businesstoday.in/latest/corporate/story/employee-experience-is-an-important-human-resource-policy-infosyss-hr-head-shows-how-ai-models-can-now-help-413118-2024-01-13,Employee experience is an important human resource policy; Infosys's HR head shows how AI models can now help,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113051500-564,20240113051500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/84-smallcap-stocks-offer-double-digit-weekly-returns-as-markets-surge-to-record-highs/articleshow/106800397.cms,84 smallcap stocks offer double-digit weekly returns as markets surge to record highs,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113051500-596,20240113051500,indiaeducationdiary.in,https://indiaeducationdiary.in/it-stocks-index-jumps-5-as-infosys-tcs-power-market-gains/,"IT stocks index jumps 5% as Infosys, TCS power market gains",DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113051500-943,20240113051500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-avenue-supermarts-5-other-companies-to-announce-earnings/articleshow/106800510.cms,"Q3 results today: Avenue Supermarts, 5 other companies to announce earnings",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113054500-31,20240113054500,sentinelassam.com,https://www.sentinelassam.com/business/nifty-only-100-points-away-from-crossing-another-milestone-of-22k-686393,Nifty only 100 points away from crossing another milestone of 22k,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113054500-330,20240113054500,thehindu.com,https://www.thehindu.com/news/national/indias-oldest-living-city-within-a-single-fortification-found-in-pm-modis-home-village-iit-kharagpur/article67734152.ece,India's oldest living city within a single fortification found in PM Modi's home village: IIT Kharagpur,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240113063000-T471,20240113063000,livehindustan.com,https://www.livehindustan.com/business/story-even-at-this-age-i-work-70-hours-sudha-murthy-supports-infosys-founder-narayana-murthy-9194919.html,"Even at this age I work 70 hours Sudha Murthy supports Infosys founder Narayana Murthy - ""मैं इस उम्र में भी 70 घंटे काम करती हूं"", सुधा मूर्ति ने किया इंफोसिस फाउंडर की बात का समर्थन , Business News",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Founder lifestyle / non-corporate exclusion,"Narayana Murthy / Sudha Murty non-corporate lifestyle, family memoir, flight encounter, or 70-hour work week viral debate",INFY_JAN2024_GROUND_TRUTH_V2
20240113063000-282,20240113063000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/82-smallcaps-gain-between-10-39-as-record-rally-continues-12044891.html,82 smallcaps gain between 10-39% as record rally continues,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113071500-T1358,20240113071500,wallstreet-online.de,https://www.wallstreet-online.de/aktien/infosys-2-aktie,Infosys Aktie (INFY) | Aktienkurs » US4567881085,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113074500-212,20240113074500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/moneycontrol-pro-weekender-in-the-long-run-we-are-all-dead-but-the-markets-will-be-up-12043261.html,"Moneycontrol Pro Weekender | In the long run we are all dead, but the markets will be up",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113083000-186,20240113083000,wkrb13.com,https://www.wkrb13.com/2024/01/13/infosys-nyseinfy-cut-to-hold-at-stocknews-com.html,"Infosys (NYSE:INFY) Cut to ""Hold"" at StockNews.com",DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,DIRECTLY_RELEVANT,Consistent label across audits,Core corporate business operation / financial disclosure,"Infosys Q3 FY24 earnings, revenue, InSemi acquisition, deals, hiring, or share price performance.",INFY_JAN2024_GROUND_TRUTH_V2
20240113084500-787,20240113084500,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/top-four-it-firms-report-50000-fall-in-headcount-over-last-year/106806367,"Top four IT firms report 50,000 fall in headcount over last year, ET Telecom",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113084500-259,20240113084500,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/q3-results-hcltech-bucks-trend-wipros-woes-continue/106806485,"Q3 results: HCLTech bucks trend, Wipro's woes continue, Telecom News, ET Telecom",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113084500-195,20240113084500,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/its-not-so-bad-dalal-street-indices-soar-to-fresh-highs/106807011,"IT's not so bad: Dalal Street indices soar to fresh highs, Telecom News, ET Telecom",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113084500-T1010,20240113084500,punjabkesari.com,https://www.punjabkesari.com/business-news/stock-market-growth-in-january/,"SENSEX And NIFTY Made New Records, Tremendous Rise In Stock Market Due To Better Results Of IT Companies. - SENSEX और NIFTY ने नए रिकॉर्ड बनाए, IT कंपनियों के बेहतर नतीजों से शेयर बाजार में जबरदस्त तेजी",NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
20240113094500-703,20240113094500,prokerala.com,https://www.prokerala.com/news/articles/a1496461.html,When techies turn killers: Lifting the lid on Silicon City's dark underbelly,NOT_RELEVANT,NOT_RELEVANT,NOT_RELEVANT,Consistent label across audits,Unrelated entity,Unrelated candidate,INFY_JAN2024_GROUND_TRUTH_V2
