gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,v1_label,adjudication_reason,policy_clause,adjudication_version
20240121054500-26,20240121054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-end-lower-fmcg-it-stocks-top-drags/articleshow/107023574.cms,"Sensex, Nifty end lower; FMCG, IT stocks top drags",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121054500-59,20240121054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/big-banks-q3-net-up-on-higher-other-income-dip-in-provisions/articleshow/107023736.cms,"Big banks Q3 net up on higher other income, dip in provisions",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121091500-272,20240121091500,livelaw.in,https://www.livelaw.in/tax-cases/gstn-advisory-payment-credit-card-debit-card-upi-247272,GSTN Issues Advisory On Payment Through Credit Card/Debit Card And UPI,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121091500-49,20240121091500,glamsham.com,https://glamsham.com/world/technology/rise-in-remote-work-scams-exposes-job-seekers-to-new-kind-of-online-fraud,Rise In Remote Work Scams Exposes Job Seekers To New Kind Of Online Fraud,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240121113000-192,20240121113000,investing.com,https://www.investing.com/news/stock-market-news/india-stocks-lower-at-close-of-trade-nifty-50-unchanged-3278935,India stocks lower at close of trade; Nifty 50 unchanged By Investing.com,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122043000-78,20240122043000,seekingalpha.com,https://seekingalpha.com/article/4664087-hdfc-bank-why-the-21bn-rout-was-not-unjustified,HDFC Bank: Why The $21bn Rout Was Not Unjustified (NYSE:HDB),REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122044500-944,20240122044500,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/kotak-did-better-than-hdfc-bank-auto-pack-should-do-well-rahul-shah/articleshow/107032956.cms,midcaps: Kotak did better than HDFC Bank; auto pack should do well: Rahul Shah,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122050000-227,20240122050000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/q3-results-today-coforge-mrpl-iifl-securities-among-42-companies-to-announce-earnings/articleshow/107042289.cms,"Q3 results today: Coforge, MRPL, IIFL Securities among 42 companies to announce earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122050000-79,20240122050000,businessinsider.com,https://markets.businessinsider.com/news/stocks/sensex-nifty-seen-slightly-lower-with-earnings-in-focus-1032981797,"Sensex, Nifty Seen Slightly Lower With Earnings In Focus",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122061500-575,20240122061500,rttnews.com,https://www.rttnews.com/3417956/sensex-nifty-seen-slightly-lower-with-earnings-in-focus.aspx,"Sensex, Nifty Seen Slightly Lower With Earnings In Focus",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122064500-680,20240122064500,rttnews.com,https://www.rttnews.com/story.aspx?Id=3417956,"Sensex, Nifty Seen Slightly Lower With Earnings In Focus",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122080000-855,20240122080000,indiatimes.com,https://auto.economictimes.indiatimes.com/news/industry/kotak-did-better-than-hdfc-bank-auto-pack-should-do-well-rahul-shah/107046017,"Kotak did better than HDFC Bank; auto pack should do well: Rahul Shah, ET Auto",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122113000-1039,20240122113000,livemint.com,https://www.livemint.com/money/personal-finance/these-credit-cards-by-hdfc-bank-icici-bank-yes-bank-kotak-mahindra-offer-free-access-to-airport-lounges-11705688288007.html,"These credit cards by top 5 banks including HDFC Bank, ICICI Bank offer free access to airport lounges. Check full list",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122124500-593,20240122124500,financialexpress.com,https://www.financialexpress.com/jobs-career/education-programming-pathshala-adopts-blockchain-for-verifiable-certifications-with-docchain-io-3371838/,Programming Pathshala adopts Blockchain for Verifiable Certifications with DocChain.io,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122160000-1447,20240122160000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-tuesday/articleshow/107059913.cms,Ahead of Market: 10 things that will decide stock action on Tuesday,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122174500-2013,20240122174500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-15-12104481.html,Trade setup for Tuesday: 15 things to know before opening bell,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240122214500-1436,20240122214500,financialexpress.com,https://www.financialexpress.com/business/banking-finance-private-banks-face-nim-compression-amid-higher-cost-of-funds-3372152/,Private banks face NIM compression amid higher cost of funds,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123043000-949,20240123043000,rttnews.com,https://www.rttnews.com/3418193/sensex-nifty-seen-opening-up-on-firm-global-cues.aspx,"Sensex, Nifty Seen Opening Up On Firm Global Cues",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123051500-183,20240123051500,freepressjournal.in,https://www.freepressjournal.in/business/stock-market-opening-january-23-indices-open-in-green-sensex-at-7186820-nifty-above-21700,"Stock Market Opening January 23: Indices Open in Green; Sensex At 71,868.20 & Nifty Above 21,700",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123053000-1054,20240123053000,livemint.com,https://www.livemint.com/money/personal-finance/banks-hike-fd-rates-in-india-pnb-federal-bank-among-7-banks-that-have-revised-fixed-deposit-interest-rates-january-2024-11705978972178.html,"Banks hike FD rates in India: PNB, Federal Bank among 7 banks that have revised fixed deposit interest rates this month",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123061500-818,20240123061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-71-in-a-weak-market/articleshow/107071356.cms,Indices: Stock market update: Nifty Bank index falls 0.71% in a weak market,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123063000-836,20240123063000,rttnews.com,https://www.rttnews.com/story.aspx?Id=3418207,"Sensex, Nifty Climb On Strong Global Cues; Cipla And ICICI Bank Top Gainers",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123063000-123,20240123063000,rttnews.com,https://www.rttnews.com/story.aspx?Id=3418193,"Sensex, Nifty Seen Opening Up On Firm Global Cues",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123070000-985,20240123070000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-23-january-2024/article67762366.ece,Stock Market Live Updates: Sensex and Nifty turn volatile despite positive start; analysts warn of increased selling,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123083000-1001,20240123083000,aninews.in,https://aninews.in/news/business/business/design-landscape-transformed-86-per-cent-of-professionals-embrace-chatgpt-as-dominant-ai-tool20240123133414/,Design Landscape Transformed: 86 per cent of Professionals Embrace ChatGPT as Dominant AI Tool,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123091500-977,20240123091500,rttnews.com,https://www.rttnews.com/3418207/sensex-nifty-climb-on-strong-global-cues-cipla-and-icici-bank-top-gainers.aspx,"Sensex, Nifty Climb On Strong Global Cues; Cipla And ICICI Bank Top Gainers",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123093000-80,20240123093000,moneycontrol.com,https://www.moneycontrol.com/news/opinion/moneycontrol-pro-panorama-ciplas-results-reassure-pharma-investors-12108781.html,Moneycontrol Pro Panorama | Cipla's results reassure pharma investors,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123104500-T2673,20240123104500,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/sensex-crashes-over-1000-points-investors-lost-8-lakh-crore-selloff/articleshow/107080559.cms,"शेयर बाजार में फिर कत्लेआम! सेंसेक्स 1000 अंक से अधिक लुढ़का, निवेशकों के 8 लाख करोड़ स्वाहा",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123104500-1002,20240123104500,freepressjournal.in,https://www.freepressjournal.in/mumbai/krishna-hegde-urges-mumbai-crime-branch-to-help-ensure-funds-for-victims-of-bliss-consultants-share-scam,Ex - MLA Krishna Hegde Urges Mumbai Crime Branch To Help Ensure Funds For Victims Of Bliss Consultants Share Scam,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123114500-T1544,20240123114500,punjabkesari.in,https://www.punjabkesari.in/business/news/chaos-in-the-stock-market-after-defeating-hong-kong-investors-lost-1932380,"हांगकांग को पछाड़ने के बाद शेयर बाजार में कोहराम, निवेशकों के डूबे 8 लाख करोड़ - chaos in the stock market after defeating hong kong investors lost",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123120000-388,20240123120000,financialexpress.com,https://www.financialexpress.com/market/cafeinvest-markets-navigate-volatility-amid-global-cues-aarti-industries-and-apollo-hospitals-remains-the-top-picks-for-the-week-3372946/,Markets navigate volatility amid global cues: Aarti Indutries and Apollo Hospitals remains the top picks for the week - CaFE Invest News,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240123173000-1918,20240123173000,globenewswire.com,https://www.globenewswire.com/news-release/2024/01/23/2814388/0/en/India-Debit-Cards-Market-Flourishes-with-Digital-Trends-and-Fintech-Innovations-2029-Forecast.html,India Debit Cards Market Flourishes with Digital Trends,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124013000-259,20240124013000,indiankanoon.org,https://indiankanoon.org/doc/88832211/,"Rajeshbhai Madhubhai Chaudhari vs State Of Gujarat on 23 January, 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124041500-1219,20240124041500,livemint.com,https://www.livemint.com/money/personal-finance/top-10-personal-loans-from-banks-with-lowest-interest-rates-details-here-11706011927426.html,Top 10 personal loans from banks with lowest interest rates. Details here,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124041500-299,20240124041500,livemint.com,https://www.livemint.com/market/stock-market-news/day-trading-guide-for-stock-market-today-nine-stocks-to-buy-or-sell-on-wednesday-24th-january-11706061512714.html,Day trading guide for stock market today: Eight stocks to buy or sell on Wednesday — 24th January,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124060000-197,20240124060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/107101837.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124060000-29,20240124060000,adgully.com,https://www.adgully.com/rahool-talukdar-joins-digital-refresh-network-as-head-of-creative-141255.html,Rahool Talukdar joins Digital Refresh Network as Head of Creative,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124061500-539,20240124061500,livemint.com,https://www.livemint.com/market/stock-market-news/nearly-60-of-nifty-50-stocks-are-down-this-month-8-stocks-dipped-more-than-10-11706066840874.html,Nearly 60% of Nifty 50 stocks are down this month; 8 stocks dipped more than 10%,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
20240124071500-370,20240124071500,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/axis-bank-shares-plunge-6-today-heres-why-414643-2024-01-24,Axis Bank shares plunged 6% today. Here's why,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,NOT_RELEVANT,Confirmed consistent with parent-bank policy,Standard Corporate Materiality,V1_CONFIRMED
